C:\Users\Timothy\Project\Captcha\training/Passed-1\3DYB.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3DYK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3E3D.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3EDB.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3EHV.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3EJW.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3EKA.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3ENC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3ETY.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3EY4.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3H8U.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3H9E.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3HCE.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3HDS.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3HP5.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3HTW.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3HUA.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3HUX.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3HW8.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3JDW.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3JHM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3JRD.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3JRN.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3JSK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3K8P.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3K94.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3KC5.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3KK9.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3M5E.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3M6H.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3M9E.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3MEB.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3MHB.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3MKH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3MND.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3MNX.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3MTK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3MUM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3MXK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3MXY.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3MYV.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3N4W.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3N89.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3N8M.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3NAR.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3NAY.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3NDD.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3NDS.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3NJH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3NKC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3NME.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3NMP.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3NPX.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3NY5.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3P5C.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3P8A.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3P94.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3PE3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3PJP.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3PN6.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3PS9.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3PXB.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3PXU.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3R3U.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3R4E.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3R4Y.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3R6K.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3R6W.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3RAB.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3RAM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3RBV.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3RDX.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3RPA.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3RUP.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3RVN.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3S33.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3S3C.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3S85.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3SA3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3SMT.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3STE.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3STR.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3SV6.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3SVM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3T3H.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3T5P.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3T63.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3T6C.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3TA9.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3TBV.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3TDH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3TJM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3TKY.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3TNB.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3TP6.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3TPH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3TS3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3TVU.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3TYR.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3U4E.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3U5K.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3UE5.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3UH3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3UJA.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3UTE.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3UUJ.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3UVC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3UVD.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3VDS.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3VES.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3VJ9.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3VNH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3VNM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3VTS.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3VWP.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3VXY.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3WDT.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3WJK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3WRC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3X3C.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3XC8.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3XDK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3XDM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3XHV.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3XPN.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3XTP.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3XX5.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3Y3H.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3YMV.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3YWW.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\3YYC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4336.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\438M.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\439B.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\43A9.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\43BN.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\43D3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\43DC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\43JS.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\43MH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\43XK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4464.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\449X.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4565.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\456D.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\456H.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\45BE.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\45JH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\45NH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\45UK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\463H.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4663.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\468E.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\46SH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\46TA.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\46VH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\46YE.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\484T.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\48DJ.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\48E3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\48KW.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\48P5.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\48SP.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\48TE.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\48TY.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\48UR.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\48Y3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\498E.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4993.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\499D.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49HK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49HT.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49J8.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49KH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49KU.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49ND.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49NU.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49PW.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49PX.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49SA.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49VU.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\49WM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4A54.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4AH3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4AJB.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4AWU.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4AY8.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4AYT.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4B5X.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4B6A.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4B8Y.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4BJN.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4BK8.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4BUA.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4C8M.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4CCV.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4CRD.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4CUD.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4CYM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4DB4.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4DB9.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4DCB.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4DE3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4DNR.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4DRN.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4DS9.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4DUJ.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4DUY.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4E4R.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4E5J.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4EDA.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4EHA.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4EJH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4EJV.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4ENP.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4H43.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4H6S.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4H99.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4H9B.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4H9J.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4H9Y.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4HNU.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4HTM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4J8C.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4J8R.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4JA8.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4JCT.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4JJT.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4JKC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4JMC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4JPW.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4JU5.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4JWP.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4JYX.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4K43.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4K44.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4K8T.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4KBD.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4KBS.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4KDD.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4KP3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4M5U.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4MAD.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4MC6.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4MRB.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4MSK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4MTU.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4MUY.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4MVA.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4MVJ.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4MXK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4N9P.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4NBH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4NE8.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4NJC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4NK3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4NMB.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4NUJ.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4NUP.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4NXC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4NYR.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4P38.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4P4J.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4P6E.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4PH3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4PSW.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4PTV.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4PUE.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4PVM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4PXN.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4R8B.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4RA4.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4RBC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4RJ6.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4RM8.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4RME.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4RT9.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4S4T.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4S5E.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4S5N.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4S8R.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4SHT.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4SNU.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4STC.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4SV6.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4SX8.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4SYM.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4T3X.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4T68.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4T69.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4T9A.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4TB3.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4TJS.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4TNW.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4TPK.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4TTV.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4U3P.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4UA5.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4UJH.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4UKS.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4UMX.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4URE.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4UVP.png,1
C:\Users\Timothy\Project\Captcha\training/Passed-1\4UWA.png,1
